Date,Open,High,Low,Close,Adj Close,Volume,Day
1/4/2016,58.185001,58.395,57.889999,58.384998,53.718842,199800,575
1/5/2016,58.630001,59.165001,58.630001,59.110001,54.385891,137400,576
1/6/2016,58.505001,58.814999,58.080002,58.439999,53.76944,168800,577
1/7/2016,57.610001,57.955002,56.875,57.035,52.476727,268000,578
1/8/2016,57.25,57.445,56.145,56.23,51.736065,182000,579
1/11/2016,56.259998,56.634998,56.040001,56.439999,51.929287,217600,580
1/12/2016,56.84,56.965,56.185001,56.900002,52.35252,95800,581
1/13/2016,57.16,57.16,55.27,55.349998,50.926407,163400,582
1/14/2016,55.564999,55.860001,54.654999,55.555,51.115013,209800,583
1/15/2016,54.52,54.689999,53.77,54.525002,50.167332,135200,584
1/19/2016,55.014999,55.064999,53.685001,54.174999,49.845306,701800,585
1/20/2016,53.509998,54.209999,52.185001,53.755001,49.458881,238600,586
1/21/2016,53.799999,54.235001,53.389999,53.540001,49.261055,322200,587
1/22/2016,54.185001,54.415001,53.779999,54.395,50.047722,326200,588
1/25/2016,54.294998,54.294998,53.700001,53.775002,49.477276,381000,589
1/26/2016,53.799999,54.755001,53.785,54.700001,50.328346,294000,590
1/27/2016,54.084999,54.189999,53.115002,53.330002,49.067837,613200,591
1/28/2016,53.575001,53.775002,53.240002,53.490002,49.21505,660600,592
1/29/2016,53.634998,54.709999,53.549999,54.709999,50.337543,389400,593
2/1/2016,54.365002,54.75,53.895,54.514999,50.158131,337200,594
2/2/2016,53.945,53.985001,53.174999,53.290001,49.031033,202000,595
2/3/2016,53.459999,54.244999,52.855,54.16,49.831505,214800,596
2/4/2016,54.09,55.18,54,54.509998,50.15353,378600,597
2/5/2016,54.310001,54.310001,53.625,53.735001,49.440475,57600,598
2/8/2016,53.23,53.445,52.724998,53.334999,49.072441,169000,599
2/9/2016,52.810001,53.450001,52.575001,53.02,48.782616,486200,600
2/10/2016,53.259998,53.790001,53.09,53.134998,48.888416,158600,601
2/11/2016,52.279999,52.400002,50.549999,51.619999,47.494503,328200,602
2/12/2016,51.865002,52.125,51.439999,52.060001,47.89933,237000,603
2/16/2016,52.645,53.18,52.220001,53.154999,48.906822,132400,604
2/17/2016,53.52,54.169998,53.455002,54.040001,49.721085,232600,605
2/18/2016,54.16,54.5,54.035,54.310001,49.969517,88400,606
2/19/2016,54.084999,54.395,53.810001,54.16,49.831505,52200,607
2/22/2016,54.549999,55.5,54.549999,55.055,50.65498,180600,608
2/23/2016,54.950001,55.220001,54.904999,55.07,50.668777,59600,609
2/24/2016,54.66,55.165001,54.23,55.040001,50.641182,54400,610
2/25/2016,55.125,55.959999,55.125,55.950001,51.478443,95000,611
2/26/2016,56.27,56.52,56.09,56.200001,51.708466,76000,612
2/29/2016,56.389999,56.535,56.080002,56.084999,51.602665,56600,613
3/1/2016,56.145,56.595001,55.880001,56.529999,52.012096,135800,614
3/2/2016,56.584999,56.794998,56.439999,56.764999,52.22831,108400,615
3/3/2016,56.790001,57,56.59,56.970001,52.416924,81200,616
3/4/2016,56.98,57.689999,56.93,57.330002,52.748161,128600,617
3/7/2016,57.07,57.360001,56.985001,57.16,52.591747,114400,618
3/8/2016,56.805,56.965,56.564999,56.595001,52.071907,76800,619
3/9/2016,56.814999,57.060001,56.634998,56.865002,52.32032,54200,620
3/10/2016,57.075001,57.119999,56.174999,56.470001,51.95689,60000,621
3/11/2016,56.904999,57.5,56.904999,57.325001,52.743557,39600,622
3/14/2016,57.18,57.389999,57.009998,57.174999,52.605549,47200,623
3/15/2016,57.185001,57.185001,56.564999,56.994999,52.439934,83400,624
3/16/2016,56.919998,57.735001,56.830002,57.619999,53.014969,39600,625
3/17/2016,57.564999,58.665001,57.5,58.529999,53.852253,275000,626
3/18/2016,58.68,59.299999,58.68,59.23,54.496307,90400,627
3/21/2016,59.205002,59.535,59.080002,59.314999,54.574505,55400,628
3/22/2016,58.195,59.400002,58.195,59.150002,54.422699,44600,629
3/23/2016,58.955002,59.040001,58.59,58.645,54.103027,65400,630
3/24/2016,58.305,58.455002,57.735001,58.16,53.655598,65600,631
3/28/2016,58.25,58.314999,57.91,58,53.507992,32600,632
3/29/2016,57.84,58.764999,57.485001,58.735001,54.186069,66000,633
3/30/2016,59.080002,59.224998,58.654999,58.794998,54.241409,50600,634
3/31/2016,58.755001,58.755001,58.205002,58.445,53.918518,74600,635
4/1/2016,58.099998,58.685001,57.720001,58.639999,54.098423,115800,636
4/4/2016,58.59,58.779999,58.125,58.169998,53.664829,301600,637
4/5/2016,57.855,58.415001,57.855,58.205002,53.697105,26600,638
4/6/2016,58.209999,58.735001,57.965,58.720001,54.172234,59000,639
4/7/2016,58.43,58.805,58.41,58.544998,54.010784,41600,640
4/8/2016,58.950001,59.240002,58.505001,58.654999,54.112267,47200,641
4/11/2016,58.849998,59.130001,58.52,58.599998,54.061512,64600,642
4/12/2016,58.645,59.189999,58.625,59.035,54.462833,62400,643
4/13/2016,59.259998,59.860001,59.235001,59.845001,55.210098,104000,644
4/14/2016,59.91,59.970001,59.549999,59.735001,55.108612,57000,645
4/15/2016,59.700001,59.830002,59.595001,59.785,55.154755,35200,646
4/18/2016,59.625,60.209999,59.48,60.130001,55.473026,66800,647
4/19/2016,60.290001,60.485001,60.095001,60.174999,55.514538,37200,648
4/20/2016,60.189999,60.560001,59.990002,60.23,55.565273,57800,649
4/21/2016,60.314999,60.459999,59.950001,60.025002,55.37616,38400,650
4/22/2016,60.075001,60.48,60.029999,60.365002,55.689831,46600,651
4/25/2016,60.244999,60.244999,59.685001,59.82,55.187035,40400,652
4/26/2016,60,60.875,59.990002,60.84,56.12804,380000,653
4/27/2016,61.084999,61.915001,60.794998,61.75,56.967564,317000,654
4/28/2016,61.974998,61.974998,61.119999,61.244999,56.501671,339800,655
4/29/2016,61,61.165001,60.525002,60.935001,56.215687,163800,656
5/2/2016,61.075001,61.355,60.610001,61.325001,56.575481,293400,657
5/3/2016,60.799999,61.064999,60.330002,60.895,56.178776,436400,658
5/4/2016,60.884998,60.884998,60.240002,60.424999,55.745178,117400,659
5/5/2016,60.630001,60.889999,60.529999,60.764999,56.058846,49800,660
5/6/2016,60.695,61.200001,60.695,61.200001,56.460152,62200,661
5/9/2016,61.205002,61.404999,61.040001,61.16,56.423264,67400,662
5/10/2016,61.509998,62.485001,61.509998,62.450001,57.61335,188800,663
5/11/2016,62.395,62.580002,61.805,61.849998,57.059818,317200,664
5/12/2016,62.005001,62.299999,61.705002,62.099998,57.290447,342800,665
5/13/2016,62.07,62.130001,61.290001,61.404999,56.649281,119000,666
5/16/2016,61.48,62.285,61.365002,62.139999,57.327351,174600,667
5/17/2016,62,62.279999,61.41,61.689999,56.912209,171600,668
5/18/2016,61.549999,62.169998,61.439999,61.639999,56.866081,116400,669
5/19/2016,61.580002,61.580002,60.650002,61.080002,56.349453,161800,670
5/20/2016,61.419998,61.720001,61.299999,61.669998,56.893749,771400,671
5/23/2016,61.755001,61.755001,61.150002,61.209999,56.469387,107000,672
5/24/2016,61.5,62.060001,61.419998,61.860001,57.069042,153800,673
5/25/2016,62.18,62.235001,62.049999,62.09,57.281231,99800,674
5/26/2016,62.23,62.419998,62.16,62.264999,57.442661,60200,675
5/27/2016,62.41,62.424999,62.174999,62.369999,57.539543,61800,676
5/31/2016,62.490002,62.490002,61.855,62.014999,57.212029,97000,677
6/1/2016,61.895,62.445,61.540001,62.34,57.511864,170000,678
6/2/2016,62.215,62.549999,62.189999,62.549999,57.705605,187400,679
6/3/2016,62.494999,62.634998,62.055,62.494999,57.654869,94200,680
6/6/2016,62.525002,63.154999,62.459999,63.084999,58.199158,68200,681
6/7/2016,63.235001,63.619999,63.235001,63.299999,58.397511,90400,682
6/8/2016,63.490002,63.650002,63.314999,63.615002,58.688122,125600,683
6/9/2016,63.474998,63.715,63.395,63.685001,58.752708,141400,684
6/10/2016,63.685001,63.685001,62.794998,62.945,58.070004,125800,685
6/13/2016,62.764999,63,62.139999,62.150002,57.33659,104800,686
6/14/2016,62.005001,62.264999,61.68,62.119999,57.308907,208800,687
6/15/2016,62.264999,62.450001,62.080002,62.150002,57.33659,76400,688
6/16/2016,61.924999,62.150002,61.365002,62.049999,57.244328,128200,689
6/17/2016,62.16,62.275002,61.744999,62.029999,57.225861,58000,690
6/20/2016,62.82,63.02,62.584999,62.605,57.75634,64400,691
6/21/2016,62.619999,62.619999,62.185001,62.299999,57.619457,88600,692
6/22/2016,62.32,62.630001,62.18,62.215,57.540844,56800,693
6/23/2016,62.775002,62.889999,62.48,62.82,58.100388,154200,694
6/24/2016,61.119999,61.834999,60.775002,60.860001,56.28764,255200,695
6/27/2016,60.459999,60.5,59.365002,59.5,55.029827,119200,696
6/28/2016,60.334999,60.334999,59.555,60.049999,55.538498,186800,697
6/29/2016,60.724998,61.130001,60.419998,61.060001,56.472633,301600,698
6/30/2016,61.305,62.465,61.244999,62.465,57.772076,111800,699
7/1/2016,62.505001,62.884998,62.330002,62.584999,57.883045,104800,700
7/5/2016,62.365002,62.365002,61.459999,61.695,57.059914,68600,701
7/6/2016,61.564999,62.07,61.154999,62.060001,57.397499,139200,702
7/7/2016,62.075001,62.345001,61.709999,61.985001,57.328133,55400,703
7/8/2016,62.470001,63.27,62.445,63.235001,58.48423,62600,704
7/11/2016,63.5,63.959999,63.474998,63.695,58.90966,80600,705
7/12/2016,64.014999,64.144997,63.650002,63.830002,59.034519,102200,706
7/13/2016,63.665001,64.014999,63.645,63.75,58.960533,67800,707
7/14/2016,64.105003,64.165001,63.865002,63.884998,59.085377,345400,708
7/15/2016,64.035004,64.169998,63.919998,64.044998,59.233356,882200,709
7/18/2016,64.084999,64.18,63.895,63.955002,59.150112,86600,710
7/19/2016,63.98,64.724998,63.82,64.230003,59.404461,349600,711
7/20/2016,64.379997,64.639999,64.199997,64.525002,59.677307,182600,712
7/21/2016,64.57,64.660004,63.814999,64.010002,59.201004,69000,713
7/22/2016,63.945,64.195,63.514999,64.139999,59.321228,126000,714
7/25/2016,64.129997,64.129997,63.77,63.945,59.140881,125600,715
7/26/2016,64.144997,64.684998,64.144997,64.654999,59.797531,429000,716
7/27/2016,65.010002,65.230003,64.635002,64.934998,60.056492,649400,717
7/28/2016,64.974998,64.974998,64.239998,64.489998,59.644924,141600,718
7/29/2016,64.394997,64.864998,64.18,64.754997,59.890003,304400,719
8/1/2016,64.75,65.095001,64.68,65.035004,60.148983,137000,720
8/2/2016,64.885002,64.989998,64.364998,64.57,59.71891,309400,721
8/3/2016,64.595001,64.93,64.514999,64.93,60.051868,112200,722
8/4/2016,65.190002,65.300003,64.690002,64.915001,60.037994,155200,723
8/5/2016,65.160004,65.650002,65.160004,65.519997,60.597553,58400,724
8/8/2016,65.644997,65.724998,65.195,65.300003,60.394089,79000,725
8/9/2016,65.464996,65.599998,65.139999,65.544998,60.620659,114000,726
8/10/2016,65.474998,65.504997,64.925003,65.245003,60.343204,62600,727
8/11/2016,65.5,65.830002,65.400002,65.669998,60.736271,68600,728
8/12/2016,65.599998,65.714996,65.440002,65.635002,60.703926,61600,729
8/15/2016,65.800003,66.474998,65.800003,66.364998,61.379078,93600,730
8/16/2016,66.205002,66.205002,65.565002,65.620003,60.690052,168400,731
8/17/2016,65.644997,65.970001,65.379997,65.760002,60.819508,96600,732
8/18/2016,65.870003,66.165001,65.815002,66.154999,61.184849,57000,733
8/19/2016,66.025002,66.184998,65.875,66.144997,61.175579,243800,734
8/22/2016,66.110001,66.355003,65.934998,66.190002,61.217209,80600,735
8/23/2016,66.375,66.574997,66.019997,66.025002,61.064613,138600,736
8/24/2016,66.010002,66.084999,65.699997,65.875,60.925877,84200,737
8/25/2016,65.800003,65.980003,65.495003,65.875,60.925877,84200,738
8/26/2016,66.019997,66.135002,65.275002,65.550003,60.625282,107800,739
8/29/2016,65.650002,66.074997,65.555,65.940002,60.985996,61800,740
8/30/2016,65.940002,65.940002,65.504997,65.620003,60.690052,124400,741
8/31/2016,65.565002,65.565002,64.800003,65.105003,60.213722,101000,742
9/1/2016,65.470001,65.470001,64.705002,65.375,60.46344,66600,743
9/2/2016,65.834999,65.980003,65.595001,65.849998,60.902748,107800,744
9/6/2016,65.934998,66.110001,65.589996,65.779999,60.838017,102200,745
9/7/2016,65.800003,65.800003,65.5,65.660004,60.727028,109200,746
9/8/2016,65.5,65.644997,65.309998,65.514999,60.592922,72600,747
9/9/2016,65.175003,65.440002,63.889999,63.889999,59.090008,105200,748
9/12/2016,63.595001,64.650002,63.595001,64.510002,59.663425,146800,749
9/13/2016,64.095001,64.195,63.5,63.575001,58.798672,75400,750
9/14/2016,63.564999,63.945,63.055,63.18,58.433342,76400,751
9/15/2016,63.174999,63.865002,63.060001,63.805,59.011391,68000,752
9/16/2016,63.57,63.57,62.990002,63.035,58.299244,38200,753
9/19/2016,63.334999,63.73,63.294998,63.41,58.646076,48600,754
9/20/2016,63.685001,63.685001,63.145,63.18,58.433342,176200,755
9/21/2016,63.355,64.129997,63.355,64.105003,59.28886,108200,756
9/22/2016,64.419998,65.080002,64.419998,64.904999,60.028748,202200,757
9/23/2016,64.834999,64.919998,64.625,64.724998,59.862278,80400,758
9/26/2016,64.815002,64.815002,64.195,64.364998,59.694412,167200,759
9/27/2016,64.669998,64.889999,64.360001,64.724998,60.028286,178600,760
9/28/2016,64.904999,65.139999,64.584999,65.099998,60.376064,54400,761
9/29/2016,65.044998,65.099998,64.065002,64.235001,59.573841,124000,762
9/30/2016,64.525002,64.805,64.07,64.529999,59.847435,161800,763
10/3/2016,64.349998,64.644997,64.165001,64.574997,59.889164,72000,764
10/4/2016,64.699997,64.885002,64.004997,64.195,59.536747,174000,765
10/5/2016,64.470001,64.775002,64.455002,64.610001,59.921638,158600,766
10/6/2016,64.410004,64.639999,64.120003,64.599998,59.912354,62200,767
10/7/2016,64.294998,64.294998,63.395,63.805,59.175034,135200,768
10/10/2016,64.044998,64.434998,64.044998,64.07,59.420818,63000,769
10/11/2016,63.945,63.950001,62.849998,63.084999,58.50729,70600,770
10/12/2016,63.115002,63.43,63.025002,63.174999,58.590759,55600,771
10/13/2016,62.73,63.200001,62.349998,63.075001,58.49802,213000,772
10/14/2016,63.345001,63.615002,63.084999,63.084999,58.50729,57400,773
10/17/2016,63.07,63.435001,63.07,63.220001,58.632488,89600,774
10/18/2016,63.695,63.860001,63.5,63.715,59.091576,51200,775
10/19/2016,63.825001,64.25,63.555,63.674999,59.054466,70400,776
10/20/2016,63.580002,63.759998,63.435001,63.535,58.924633,40800,777
10/21/2016,63.115002,63.375,62.834999,63.32,58.725231,47200,778
10/24/2016,63.75,64.245003,63.75,63.959999,59.318802,252600,779
10/25/2016,64.18,64.75,64.18,64.675003,59.981907,108800,780
10/26/2016,64.760002,65.485001,64.574997,65.375,60.631119,222600,781
10/27/2016,65.525002,65.525002,64.535004,64.669998,59.977268,212800,782
10/28/2016,64.625,65.235001,64.625,65.044998,60.325058,119400,783
10/31/2016,65.099998,65.239998,64.940002,65.135002,60.408531,198800,784
11/1/2016,65.264999,65.620003,64.555,64.824997,60.121017,256400,785
11/2/2016,64.849998,65.110001,64.230003,64.245003,59.583118,183400,786
11/3/2016,64.375,64.5,63.695,63.834999,59.202866,131200,787
11/4/2016,63.915001,64.449997,63.860001,63.91,59.272415,119600,788
11/7/2016,64.845001,65.135002,64.315002,65.074997,60.352879,141600,789
11/8/2016,65.584999,65.584999,64.955002,65.125,60.399265,149200,790
11/9/2016,66.459999,68.5,66.25,67.934998,63.00536,2132000,791
11/10/2016,69.375,69.375,68.5,69.074997,64.06263,2120400,792
11/11/2016,69.5,70.584999,69.074997,70.584999,65.463058,1203400,793
11/14/2016,71,71.144997,70.525002,70.794998,65.657814,1693800,794
11/15/2016,71.050003,71.084999,69.875,70.349998,65.245094,1207400,795
11/16/2016,70.375,70.839996,69.699997,70.074997,64.990051,790800,796
11/17/2016,70.300003,70.43,70.055,70.120003,65.031799,479200,797
11/18/2016,70.205002,70.209999,69.849998,70.035004,64.952965,556000,798
11/21/2016,70.385002,70.529999,70,70.285004,65.184814,698200,799
11/22/2016,70.574997,71.230003,70.540001,71.184998,66.019524,1154200,800
11/23/2016,71.349998,71.644997,71.050003,71.599998,66.404411,690600,801
11/25/2016,71.934998,72.065002,71.684998,72.040001,66.812485,305200,802
11/28/2016,72.044998,72.114998,71.68,71.864998,66.6502,1057400,803
11/29/2016,71.945,72.364998,71.910004,72.080002,66.849556,857400,804
11/30/2016,72.434998,72.495003,71.650002,71.654999,66.455437,816000,805
12/1/2016,71.824997,72.169998,71.625,71.940002,66.719757,667000,806
12/2/2016,71.980003,72.175003,71.769997,71.995003,66.770752,656800,807
12/5/2016,72.495003,72.665001,72,72.190002,66.951614,725400,808
12/6/2016,72.18,72.535004,71.745003,72.470001,67.211243,716200,809
12/7/2016,72.639999,73.175003,72.294998,73.110001,67.804832,492800,810
12/8/2016,73.370003,73.379997,72.260002,72.415001,67.160255,839000,811
12/9/2016,72.445,72.644997,72.345001,72.565002,67.29937,496400,812
12/12/2016,71.5,71.769997,70.709999,71.735001,66.529625,1048000,813
12/13/2016,71.974998,72.349998,71.239998,71.425003,66.242104,655800,814
12/14/2016,71.349998,71.614998,70.709999,70.760002,65.625381,629000,815
12/15/2016,70.805,71.489998,70.599998,70.974998,65.82476,471400,816
12/16/2016,70.720001,71.635002,70.720001,70.855003,65.713486,315000,817
12/19/2016,71.014999,71.464996,70.934998,71.385002,66.205009,894800,818
12/20/2016,71.660004,71.915001,71.43,71.699997,66.497139,1071400,819
12/21/2016,71.599998,71.669998,71.080002,71.105003,66.185326,205400,820
12/22/2016,71.080002,71.32,70.754997,71.099998,66.180679,259800,821
12/23/2016,70.949997,71.214996,70.794998,71.114998,66.194618,206400,822
12/27/2016,71.519997,71.519997,71.07,71.300003,66.366844,374600,823
12/28/2016,71.324997,71.375,70.529999,70.614998,65.729225,685000,824
12/29/2016,70.675003,70.985001,70.440002,70.690002,65.799026,263800,825
12/30/2016,70.885002,70.894997,70.150002,70.260002,65.398811,284200,826
1/3/2017,70.815002,71.315002,70.434998,71.195,66.269119,575200,827
1/4/2017,71.5,71.714996,71.345001,71.68,66.720558,419200,828
1/5/2017,71.654999,72.269997,71.209999,71.620003,66.664696,497400,829
1/6/2017,71.695,72.035004,71.480003,71.830002,66.860168,423800,830
1/9/2017,71.824997,71.824997,71.144997,71.25,66.320297,391000,831
1/10/2017,71.245003,71.730003,71.129997,71.370003,66.431999,570200,832
1/11/2017,71.470001,71.474998,70.885002,71.309998,66.376129,508200,833
1/12/2017,71.260002,71.440002,70.099998,70.93,66.022438,490400,834
1/13/2017,71.074997,71.379997,70.964996,71.220001,66.292374,470400,835
1/17/2017,71.114998,71.114998,70.239998,70.360001,65.491882,467800,836
1/18/2017,70.464996,70.834999,70.150002,70.690002,65.799026,256400,837
1/19/2017,70.995003,71.455002,70.599998,71.279999,66.348221,2601400,838
1/20/2017,71.5,71.559998,70.739998,70.995003,66.082947,490800,839
1/23/2017,71,71.190002,70.175003,70.625,65.738525,413800,840
1/24/2017,70.529999,71.404999,70.264999,71.260002,66.329597,432200,841
1/25/2017,71.510002,71.625,70.934998,71.404999,66.464584,852800,842
1/26/2017,71.260002,71.675003,71.050003,71.504997,66.55764,595000,843
1/27/2017,71.599998,72.260002,71.495003,71.68,66.720558,369000,844
1/30/2017,71.644997,71.644997,70.625,71.129997,66.208603,619200,845
1/31/2017,71.139999,71.254997,70.370003,71.195,66.269119,465600,846
2/1/2017,71.470001,71.665001,70.879997,71.195,66.269119,366000,847
2/2/2017,71.110001,71.345001,70.775002,71.214996,66.287727,299400,848
2/3/2017,71.489998,72.305,71.470001,72.220001,67.223183,692000,849
2/6/2017,72.160004,72.580002,72.129997,72.485001,67.469841,460600,850
2/7/2017,72.650002,73.035004,72.605003,72.754997,67.721146,599600,851
2/8/2017,72.949997,72.949997,72.264999,72.434998,67.423302,379800,852
2/9/2017,72.434998,73.050003,72.434998,72.885002,67.842163,342400,853
2/10/2017,73.160004,73.849998,73.105003,73.815002,68.707848,826200,854
2/13/2017,74.175003,74.529999,74.055,74.300003,69.159256,535600,855
2/14/2017,74.309998,74.410004,74.019997,74.239998,69.103432,425000,856
2/15/2017,74.355003,74.599998,74.114998,74.544998,69.387321,380000,857
2/16/2017,74.769997,74.855003,74.125,74.830002,69.652596,350600,858
2/17/2017,74.824997,75.175003,74.540001,75.175003,69.97374,317200,859
2/21/2017,75.370003,75.669998,75.205002,75.605003,70.373985,424200,860
2/22/2017,75.525002,75.580002,75.279999,75.580002,70.350693,425400,861
2/23/2017,75.790001,75.790001,74.970001,75.120003,69.922539,530600,862
2/24/2017,74.605003,75.260002,74.425003,75.260002,70.052834,464400,863
2/27/2017,75.629997,76.32,75.269997,76.205002,70.93248,1040800,864
2/28/2017,76.584999,76.620003,75.830002,75.885002,70.634605,1148200,865
3/1/2017,76.805,77.139999,76.43,76.980003,71.653831,1138000,866
3/2/2017,77.089996,77.230003,76.150002,76.195,70.923172,739800,867
3/3/2017,76.099998,76.595001,75.809998,75.925003,70.671822,410200,868
3/6/2017,75.794998,75.934998,75.5,75.720001,70.48101,455000,869
3/7/2017,75.665001,75.904999,75.389999,75.625,70.392586,478400,870
3/8/2017,75.675003,75.800003,75.279999,75.394997,70.178505,268600,871
3/9/2017,75.419998,75.730003,74.934998,75.209999,70.00631,568400,872
3/10/2017,75.684998,75.684998,74.775002,75.195,69.992348,369200,873
3/13/2017,75.18,75.504997,75.044998,75.495003,70.271584,348000,874
3/14/2017,75.275002,75.370003,74.775002,75.089996,69.89463,412400,875
3/15/2017,75.209999,75.790001,75.175003,75.654999,70.420525,538800,876
3/16/2017,76.099998,76.099998,75.309998,75.425003,70.206421,511200,877
3/17/2017,75.599998,76.480003,75.529999,76.260002,70.983673,505000,878
3/20/2017,76.495003,76.495003,75.910004,75.974998,70.718384,440000,879
3/21/2017,76.300003,76.364998,74.360001,74.419998,69.27095,590400,880
3/22/2017,74.305,74.565002,74.029999,74.394997,69.247704,487000,881
3/23/2017,74.345001,74.745003,74.254997,74.43,69.280273,252200,882
3/24/2017,74.394997,74.445,73.345001,73.610001,68.661842,823400,883
3/27/2017,72.809998,73.629997,72.5,73.495003,68.554588,635600,884
3/28/2017,73.445,74.485001,73.199997,74.294998,69.300797,291200,885
3/29/2017,74.25,74.269997,73.93,74.205002,69.216843,516000,886
3/30/2017,74.260002,74.695,74.260002,74.669998,69.650574,381600,887
3/31/2017,74.730003,74.730003,74.360001,74.360001,69.361412,313200,888
4/3/2017,74.459999,74.559998,73.805,74.084999,69.104897,377400,889
4/4/2017,74.095001,74.480003,74.080002,74.375,69.37542,192000,890
4/5/2017,74.629997,75.095001,73.654999,73.699997,68.745796,409200,891
4/6/2017,73.675003,74.385002,73.650002,74.205002,69.216843,432200,892
4/7/2017,75.044998,75.114998,74.25,74.790001,69.762535,834400,893
4/10/2017,75.080002,75.300003,74.625,74.864998,69.832481,470400,894
4/11/2017,74.824997,75.389999,74.57,75.370003,70.303513,352000,895
4/12/2017,75.339996,75.449997,74.199997,74.279999,69.286797,432400,896
4/13/2017,74.139999,74.43,73.849998,73.855003,68.890381,305000,897
4/17/2017,74.294998,74.824997,74.184998,74.815002,69.785843,334600,898
4/18/2017,74.635002,74.839996,74.095001,74.669998,69.650574,335200,899
4/19/2017,74.949997,75.214996,74.665001,74.730003,69.706551,550400,900
4/20/2017,74.894997,75.43,74.589996,75.294998,70.233566,434800,901
4/21/2017,75.309998,75.889999,75.309998,75.684998,70.597382,346000,902
4/24/2017,76.535004,76.754997,76.375,76.690002,71.534805,555600,903
4/25/2017,76.864998,77.035004,76.665001,76.860001,71.693367,385200,904
4/26/2017,77.035004,77.370003,76.779999,77.025002,71.847275,318600,905
4/27/2017,77.385002,77.595001,76.875,77.175003,71.987198,315400,906
4/28/2017,77.375,77.495003,76.730003,76.879997,71.712036,278200,907
5/1/2017,76.934998,77.175003,76.309998,76.559998,71.413544,353600,908
5/2/2017,76.580002,76.809998,76.474998,76.735001,71.57679,308800,909
5/3/2017,76.629997,76.695,76.169998,76.459999,71.320259,316200,910
5/4/2017,76.559998,76.775002,76.044998,76.540001,71.394875,328200,911
5/5/2017,76.745003,77.230003,76.614998,77.230003,72.038513,221600,912
5/8/2017,77.275002,77.315002,76.855003,77.114998,71.931221,409200,913
5/9/2017,77.154999,77.324997,77,77.154999,71.968552,374800,914
5/10/2017,77.125,77.25,76.309998,76.849998,71.684052,198400,915
5/11/2017,76.650002,76.925003,76.125,76.815002,71.651382,306400,916
5/12/2017,76.665001,76.714996,76.345001,76.440002,71.301605,204800,917
5/15/2017,76.550003,77.055,76.449997,76.870003,71.702713,210400,918
5/16/2017,77,77.199997,76.625,76.934998,71.763329,489200,919
5/17/2017,76.264999,76.425003,75.464996,75.510002,70.43412,384800,920
5/18/2017,75.360001,75.769997,74.584999,75.415001,70.345505,483800,921
5/19/2017,75.794998,76.809998,75.75,76.574997,71.427498,736400,922
5/22/2017,78.050003,78.139999,77.120003,77.239998,72.047836,1316000,923
5/23/2017,77.620003,77.654999,77.050003,77.535004,72.322998,531400,924
5/24/2017,77.785004,78.375,77.769997,78.040001,72.794067,628600,925
5/25/2017,78.360001,78.845001,78.315002,78.785004,73.488976,602000,926
5/26/2017,78.779999,79,78.705002,78.785004,73.488976,391400,927
5/30/2017,78.584999,78.839996,78.254997,78.455002,73.181152,717400,928
5/31/2017,78.605003,78.959999,78.105003,78.904999,73.600891,344800,929
6/1/2017,79.084999,79.349998,78.714996,79.239998,73.913376,358200,930
6/2/2017,79.264999,80.309998,79.264999,79.754997,74.393745,459200,931
6/5/2017,79.845001,79.870003,78.964996,79.025002,73.712845,434600,932
6/6/2017,78.745003,78.855003,78.345001,78.345001,73.078537,354400,933
6/7/2017,78.540001,78.540001,78.040001,78.245003,72.985275,379600,934
6/8/2017,78.25,79.074997,78.044998,78.894997,73.59156,226400,935
6/9/2017,78.959999,79.379997,78.709999,79.025002,73.712845,331000,936
6/12/2017,79,79.025002,78.154999,78.705002,73.414337,332200,937
6/13/2017,78.714996,79.309998,78.580002,79.165001,73.843445,232600,938
6/14/2017,79.245003,79.57,79,79.230003,73.904068,201200,939
6/15/2017,78.824997,79.410004,78.764999,79.394997,74.057961,479200,940
6/16/2017,79.389999,79.580002,79.010002,79.199997,73.876076,174600,941
6/19/2017,79.529999,79.955002,79.445,79.805,74.440392,538400,942
6/20/2017,79.790001,79.949997,79.160004,79.169998,73.848076,318200,943
6/21/2017,79.404999,79.404999,78.760002,78.860001,73.558907,298400,944
6/22/2017,78.919998,78.919998,78.5,78.504997,73.227798,242600,945
6/23/2017,78.540001,78.985001,78.400002,78.834999,73.535614,209000,946
6/26/2017,78.879997,79.184998,78.360001,78.394997,73.125183,232800,947
6/27/2017,78.224998,78.394997,77.709999,77.735001,72.684319,281200,948
6/28/2017,78.279999,78.919998,78.154999,78.855003,73.73156,302000,949
6/29/2017,79,79.025002,77.510002,78.154999,73.077042,350000,950
6/30/2017,78.300003,78.980003,78.18,78.675003,73.563248,220400,951
7/3/2017,78.955002,79.599998,78.900002,79.175003,74.030769,174600,952
7/5/2017,79.330002,80.059998,79.199997,79.970001,74.774117,595600,953
7/6/2017,80.084999,80.084999,79.245003,79.339996,74.185036,442200,954
7/7/2017,79.504997,80.419998,79.5,80.214996,75.003181,515600,955
7/10/2017,80.230003,80.839996,80.004997,80.394997,75.171501,363000,956
7/11/2017,80.514999,80.894997,80.050003,80.809998,75.559525,273600,957
7/12/2017,81.254997,81.639999,81.035004,81.205002,75.928879,423000,958
7/13/2017,81.294998,81.294998,80.830002,81.074997,75.807304,338000,959
7/14/2017,81.120003,81.660004,81.120003,81.514999,76.218719,329400,960
